wildcard;diameter;left_pair;right_pair
microsoft.stora*s/read;1;microsoft/storage/deletedaccounts/read;microsoft/storageactions/locations/operationstatuses/read
microsoft.storage*ions/read;1;microsoft/storage/operations/read;microsoft/storageactions/operations/read
microsoft.storage*/read;1;microsoft/storage/checknameavailability/read;microsoft/storageactions/locations/operationstatuses/read
microsoft.sto*s/write;1;microsoft/storage/locations/actionsrpoperationstatuses/write;microsoft/storageactions/locations/operationstatuses/write
microsoft.storage*/unregister/action;1;microsoft/storage/unregister/action;microsoft/storagecache/unregister/action
microsoft.streamanalytic*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.streamanalytics/*s/delete;2;microsoft/streamanalytics/clusters/delete;microsoft/streamanalytics/streamingjobs/delete
microsoft.stream*s/action;2;microsoft/streamanalytics/clusters/liststreamingjobs/action;microsoft/streamanalytics/streamingjobs/generatetopologies/action
microsoft.streamanaly*s/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics/*s/write;2;microsoft/streamanalytics/clusters/write;microsoft/streamanalytics/streamingjobs/write
microsoft.streamanalytics/*ults/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics*/delete;2;microsoft/streamanalytics/clusters/delete;microsoft/streamanalytics/streamingjobs/delete
microsoft.streamanalytics*ts/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytic*ts/write;2;microsoft/streamanalytics/clusters/privateendpoints/write;microsoft/streamanalytics/streamingjobs/inputs/write
microsoft.streamanalytics*ults/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics/*mpilequery/action;2;microsoft/streamanalytics/locations/compilequery/action;microsoft/streamanalytics/streamingjobs/compilequery/action
microsoft.streamanalytics/*;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/delete
microsoft.streamanalytic*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.streamanalytics*t/action;2;microsoft/streamanalytics/locations/sampleinput/action;microsoft/streamanalytics/streamingjobs/start/action
microsoft.streamanalytics*/testquery/action;2;microsoft/streamanalytics/locations/testquery/action;microsoft/streamanalytics/streamingjobs/testquery/action
microsoft.streamanalytics/*ults/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics/*/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics/*ons/read;2;microsoft/streamanalytics/operations/read;microsoft/streamanalytics/streamingjobs/functions/read
microsoft.streamanalytics/*compilequery/action;2;microsoft/streamanalytics/locations/compilequery/action;microsoft/streamanalytics/streamingjobs/compilequery/action
microsoft.streama*/delete;2;microsoft/streamanalytics/clusters/delete;microsoft/streamanalytics/streamingjobs/delete
microsoft.streamanalytics/*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.stre*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.streamanalytic*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.streamanalyti*/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.streamanalytics*s/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalyt*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.streamanalytics/*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.streamanalyt*query/action;2;microsoft/streamanalytics/locations/compilequery/action;microsoft/streamanalytics/streamingjobs/compilequery/action
microsoft.streamanalytics*s/write;2;microsoft/streamanalytics/clusters/write;microsoft/streamanalytics/streamingjobs/write
microsoft.streamanalytic*/delete;2;microsoft/streamanalytics/clusters/delete;microsoft/streamanalytics/streamingjobs/delete
microsoft.streamanalytics/*;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/delete
microsoft.streamanalytics/streamingjobs/functions/retrievedefaultdefinition/action;;microsoft.streamanalytics/streamingjobs/functions/retrievedefaultdefinition/action;microsoft.streamanalytics/streamingjobs/functions/retrievedefaultdefinition/action
microsoft.streamanalyti*t/action;2;microsoft/streamanalytics/locations/sampleinput/action;microsoft/streamanalytics/streamingjobs/start/action
microsoft.streamanalytic*s/write;2;microsoft/streamanalytics/clusters/write;microsoft/streamanalytics/streamingjobs/write
microsoft.streamanalytics*ationresults/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics/*/delete;2;microsoft/streamanalytics/clusters/delete;microsoft/streamanalytics/streamingjobs/delete
microsoft.streamanalytic*ts/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytic*/action;2;microsoft/streamanalytics/register/action;microsoft/streamanalytics/clusters/liststreamingjobs/action
microsoft.streamana*t/action;2;microsoft/streamanalytics/locations/sampleinput/action;microsoft/streamanalytics/streamingjobs/start/action
microsoft.streamanalytics*ts/write;2;microsoft/streamanalytics/clusters/privateendpoints/write;microsoft/streamanalytics/streamingjobs/inputs/write
microsoft.streamanalyt*operationresults/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics*s/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytics*operationresults/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanalytic*ts/delete;2;microsoft/streamanalytics/clusters/privateendpoints/delete;microsoft/streamanalytics/streamingjobs/inputs/delete
microsoft.streamanalytic*/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.stre*t/action;2;microsoft/streamanalytics/locations/sampleinput/action;microsoft/streamanalytics/streamingjobs/start/action
microsoft.streamanal*s/write;2;microsoft/streamanalytics/clusters/write;microsoft/streamanalytics/streamingjobs/write
microsoft.streamanaly*ionresults/read;2;microsoft/streamanalytics/clusters/operationresults/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamanaly*s/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streamana*/write;2;microsoft/streamanalytics/clusters/write;microsoft/streamanalytics/streamingjobs/write
microsoft.streamanal*/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.streama*s/read;2;microsoft/streamanalytics/clusters/read;microsoft/streamanalytics/locations/operationresults/read
microsoft.str*/delete;2;microsoft/streamanalytics/clusters/delete;microsoft/streamanalytics/streamingjobs/delete
microsoft.streamanal*ations/read;2;microsoft/streamanalytics/operations/read;microsoft/streamanalytics/streamingjobs/transformations/read
microsoft.streamanalytic*s/write;2;microsoft/streamanalytics/clusters/write;microsoft/streamanalytics/streamingjobs/write
microsoft.subscription/policies/default/read;;microsoft.subscription/policies/default/read;microsoft.subscription/policies/default/read
microsoft.subscriptio*/write;2;microsoft/subscription/policies/write;microsoft/subscription/aliases/write
microsoft.subscription/*;2;microsoft/subscription/policies/default/read;microsoft/subscription/aliases/delete
microsoft.subscription/*/read;2;microsoft/subscription/policies/default/read;microsoft/subscription/aliases/read
microsoft.subscription/*s/write;2;microsoft/subscription/policies/write;microsoft/subscription/aliases/write
microsoft.subs*/action;2;microsoft/subscription/cancel/action;microsoft/subscription/enable/action
microsoft.subscriptio*/write;2;microsoft/subscription/policies/write;microsoft/subscription/aliases/write
microsoft.subscription/*;2;microsoft/subscription/policies/default/read;microsoft/subscription/aliases/delete
microsoft.subscription/*/action;2;microsoft/subscription/cancel/action;microsoft/subscription/enable/action
microsoft.subscription/subscriptions/acceptchangetenant/action;;microsoft.subscription/subscriptions/acceptchangetenant/action;microsoft.subscription/subscriptions/acceptchangetenant/action
microsoft.subscription/subscriptions/acceptownership/action;;microsoft.subscription/subscriptions/acceptownership/action;microsoft.subscription/subscriptions/acceptownership/action
microsoft.subs*s/read;2;microsoft/subscription/aliases/read;microsoft/subscription/subscriptions/acceptownershipstatus/read
microsoft.subscrip*/read;2;microsoft/subscription/policies/default/read;microsoft/subscription/aliases/read
microsoft.sup*es/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/services/read
microsoft.sup*/write;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/write;microsoft/support/supporttickets/write
microsoft.sup*/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.sup*egister/action;1;microsoft/supercomputerinfrastructure/register/action;microsoft/support/register/action
microsoft.supercomputerin*s/read;2;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/supercomputerinfrastructure/operations/read
microsoft.supercomputerinfrastructure/*;2;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/supercomputerinfrastructure/operations/read
microsoft.sup*ts/read;1;microsoft/supercomputerinfrastructure/supercomputers/devicelogicalports/read;microsoft/support/operationresults/read
microsoft.sup*/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.supercomputerinfrastructure/supercomputers/*;3;microsoft/supercomputerinfrastructure/supercomputers/clusters/read;microsoft/supercomputerinfrastructure/supercomputers/delete
microsoft.sup*ts/read;1;microsoft/supercomputerinfrastructure/supercomputers/devicelogicalports/read;microsoft/support/operationresults/read
microsoft.sup*/write;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/write;microsoft/support/supporttickets/write
microsoft.sup*/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.sup*s/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.sup*s/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.sup*/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.supercomput*/action;2;microsoft/supercomputerinfrastructure/register/action;microsoft/supercomputerinfrastructure/supercomputers/switches/packetcapture/action
microsoft.sup*es/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/services/read
microsoft.sup*/action;1;microsoft/supercomputerinfrastructure/register/action;microsoft/support/checknameavailability/action
microsoft.sup*/write;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/write;microsoft/support/supporttickets/write
microsoft.sup*ister/action;1;microsoft/supercomputerinfrastructure/register/action;microsoft/support/register/action
microsoft.support/checknameavailability/action;;microsoft.support/checknameavailability/action;microsoft.support/checknameavailability/action
microsoft.sup*/action;1;microsoft/supercomputerinfrastructure/register/action;microsoft/support/checknameavailability/action
microsoft.support/lookupresourceid/action;;microsoft.support/lookupresourceid/action;microsoft.support/lookupresourceid/action
microsoft.support/operatio*s/read;2;microsoft/support/operationresults/read;microsoft/support/operations/read
microsoft.sup*s/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.support/operat*s/read;2;microsoft/support/operationresults/read;microsoft/support/operations/read
microsoft.sup*ster/action;1;microsoft/supercomputerinfrastructure/register/action;microsoft/support/register/action
microsoft.sup*/action;1;microsoft/supercomputerinfrastructure/register/action;microsoft/support/checknameavailability/action
microsoft.support/services/problemclassifications/read;;microsoft.support/services/problemclassifications/read;microsoft.support/services/problemclassifications/read
microsoft.sup*s/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.sup*s/read;1;microsoft/supercomputerinfrastructure/locations/operationstatuses/read;microsoft/support/operationresults/read
microsoft.support/*;2;microsoft/support/checknameavailability/action;microsoft/support/classifyservices/action
microsoft.sustainabilityservices*ions/read;2;microsoft/sustainabilityservices/operations/read;microsoft/sustainabilityservices/calculations/read
microsoft.sustainabilityservices/calculations/delete;;microsoft.sustainabilityservices/calculations/delete;microsoft.sustainabilityservices/calculations/delete
microsoft.sustainabilityservice*ations/read;2;microsoft/sustainabilityservices/operations/read;microsoft/sustainabilityservices/calculations/read
microsoft.sustainabilityservice*/write;2;microsoft/sustainabilityservices/calculations/write;microsoft/sustainabilityservices/locations/operationstatuses/write
microsoft.sustainabilityservi*/read;2;microsoft/sustainabilityservices/operations/read;microsoft/sustainabilityservices/calculations/read
microsoft.susta*s/write;2;microsoft/sustainabilityservices/calculations/write;microsoft/sustainabilityservices/locations/operationstatuses/write
microsoft.sustainabilityservices/*;2;microsoft/sustainabilityservices/operations/read;microsoft/sustainabilityservices/calculations/delete
microsoft.sustainabilityservices*ister/action;2;microsoft/sustainabilityservices/register/action;microsoft/sustainabilityservices/unregister/action
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synapse/*us/read;2;microsoft/synapse/skus/read;microsoft/synapse/workspaces/kustopools/skus/read
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.syn*/read;1;microsoft/synapse/skus/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*s/read;1;microsoft/synapse/skus/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*cations/operationstatuses/read;1;microsoft/synapse/locations/operationstatuses/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*es/read;1;microsoft/synapse/locations/operationstatuses/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*s/read;1;microsoft/synapse/skus/read;microsoft/syntex/locations/operationstatuses/read
microsoft.synapse/priva*/action;2;microsoft/synapse/privateendpoints/notify/action;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/updateprivateendpointproperties/action
microsoft.syn*s/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.synaps*privateendpointconnectionproxies/delete;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/delete;microsoft/synapse/workspaces/kustopools/privateendpointconnectionproxies/delete
microsoft.synapse*pointconnectionproxies/read;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/read;microsoft/synapse/workspaces/kustopools/privateendpointconnectionproxies/read
microsoft.synapse*onproxies/updateprivateendpointproperties/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/updateprivateendpointproperties/action;microsoft/synapse/workspaces/privateendpointconnectionproxies/updateprivateendpointproperties/action
microsoft.synapse/*date/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/validate/action;microsoft/synapse/workspaces/kustopools/privateendpointconnectionproxies/validate/action
microsoft.syn*es/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.synapse/*tconnections/delete;2;microsoft/synapse/privatelinkhubs/privateendpointconnections/delete;microsoft/synapse/workspaces/kustopools/privateendpointconnections/delete
microsoft.syn*s/read;1;microsoft/synapse/skus/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synapse*vatelinkresources/read;2;microsoft/synapse/privatelinkhubs/privatelinkresources/read;microsoft/synapse/workspaces/kustopools/privatelinkresources/read
microsoft.synapse/*;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/skus/read
microsoft.syn*/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*r/action;1;microsoft/synapse/register/action;microsoft/syntex/register/action
microsoft.syn*atuses/read;1;microsoft/synapse/locations/operationstatuses/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.syn*/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.synaps*/read;2;microsoft/synapse/skus/read;microsoft/synapse/locations/kustopooloperationresults/read
microsoft.syn*ors/write;1;microsoft/synapse/workspaces/administrators/write;microsoft/syntex/documentprocessors/write
microsoft.synap*/read;2;microsoft/synapse/skus/read;microsoft/synapse/locations/kustopooloperationresults/read
microsoft.synap*/write;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/synapse/workspaces/administrators/write
microsoft.syn*tions/read;1;microsoft/synapse/operations/read;microsoft/syntex/operations/read
microsoft.syn*s/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.synaps*s/read;2;microsoft/synapse/skus/read;microsoft/synapse/locations/kustopooloperationresults/read
microsoft.synap*/write;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/synapse/workspaces/administrators/write
microsoft.synapse/*;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/skus/read
microsoft.syn*/read;1;microsoft/synapse/skus/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*/read;1;microsoft/synapse/skus/read;microsoft/syntex/locations/operationstatuses/read
microsoft.synapse/*s/write;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/synapse/workspaces/administrators/write
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synapse/*;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/skus/read
microsoft.syn*s/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.synapse/*;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/skus/read
microsoft.synap*s/read;2;microsoft/synapse/skus/read;microsoft/synapse/locations/kustopooloperationresults/read
microsoft.syn*s/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*s/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.syn*es/read;1;microsoft/synapse/locations/operationstatuses/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*s/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.synapse/workspaces/integrationruntimes/createexpressshirinstalllink/action;;microsoft.synapse/workspaces/integrationruntimes/createexpressshirinstalllink/action;microsoft.synapse/workspaces/integrationruntimes/createexpressshirinstalllink/action
microsoft.syn*s/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synapse*y/action;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/checknameavailability/action
microsoft.synapse/*;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/skus/read
microsoft.synapse/wor*/action;3;microsoft/synapse/workspaces/checkdefaultstorageaccountstatus/action;microsoft/synapse/workspaces/integrationruntimes/createexpressshirinstalllink/action
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synapse/*/action;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/checknameavailability/action
microsoft.syn*/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.synapse/workspaces/integrationruntimes/nodes/ipaddress/action;;microsoft.synapse/workspaces/integrationruntimes/nodes/ipaddress/action;microsoft.synapse/workspaces/integrationruntimes/nodes/ipaddress/action
microsoft.syn*es/read;1;microsoft/synapse/locations/operationstatuses/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*s/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*/read;1;microsoft/synapse/skus/read;microsoft/syntex/locations/operationstatuses/read
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.syn*y/action;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/checknameavailability/action
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synap*e/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/validate/action;microsoft/synapse/workspaces/integrationruntimes/removenode/action
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synaps*/action;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/checknameavailability/action
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synapse*e/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/validate/action;microsoft/synapse/workspaces/integrationruntimes/removenode/action
microsoft.syn*s/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*s/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.synapse*s/read;2;microsoft/synapse/skus/read;microsoft/synapse/locations/kustopooloperationresults/read
microsoft.syn*/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.synaps*s/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/updateprivateendpointproperties/action;microsoft/synapse/workspaces/checkdefaultstorageaccountstatus/action
microsoft.syn*/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.syn*tions/read;1;microsoft/synapse/operations/read;microsoft/syntex/operations/read
microsoft.syn*/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synapse*vailability/action;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/checknameavailability/action
microsoft.synapse/workspaces/kustopools/databases/dataconnectionvalidation/action;;microsoft.synapse/workspaces/kustopools/databases/dataconnectionvalidation/action;microsoft.synapse/workspaces/kustopools/databases/dataconnectionvalidation/action
microsoft.synapse/*/delete;2;microsoft/synapse/privatelinkhubs/delete;microsoft/synapse/workspaces/administrators/delete
microsoft.syn*ons/read;1;microsoft/synapse/operations/read;microsoft/syntex/operations/read
microsoft.syna*tions/write;2;microsoft/synapse/privatelinkhubs/privateendpointconnections/write;microsoft/synapse/workspaces/azureadonlyauthentications/write
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.syn*ts/delete;1;microsoft/synapse/workspaces/kustopools/databases/principalassignments/delete;microsoft/syntex/accounts/delete
microsoft.synaps*/read;2;microsoft/synapse/skus/read;microsoft/synapse/locations/kustopooloperationresults/read
microsoft.syn*/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.synapse*/read;2;microsoft/synapse/skus/read;microsoft/synapse/locations/kustopooloperationresults/read
microsoft.synap*/write;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/synapse/workspaces/administrators/write
microsoft.syn*es/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/updateprivateendpointproperties/action;microsoft/synapse/workspaces/kustopools/detachfollowerdatabases/action
microsoft.syn*s/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/updateprivateendpointproperties/action;microsoft/synapse/workspaces/checkdefaultstorageaccountstatus/action
microsoft.synaps*/action;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/checknameavailability/action
microsoft.syn*/action;1;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/syntex/register/action
microsoft.synapse/*;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/skus/read
microsoft.synapse/works*ments/read;3;microsoft/synapse/workspaces/kustopools/databases/principalassignments/read;microsoft/synapse/workspaces/sqlpools/vulnerabilityassessments/read
microsoft.syn*ts/write;1;microsoft/synapse/workspaces/kustopools/databases/principalassignments/write;microsoft/syntex/accounts/write
microsoft.synapse/*/validate/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/validate/action;microsoft/synapse/workspaces/kustopools/privateendpointconnectionproxies/validate/action
microsoft.syn*s/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.synapse/*teendpointconnectionproxies/read;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/read;microsoft/synapse/workspaces/kustopools/privateendpointconnectionproxies/read
microsoft.syna*/write;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/synapse/workspaces/administrators/write
microsoft.synapse*ndpointconnections/delete;2;microsoft/synapse/privatelinkhubs/privateendpointconnections/delete;microsoft/synapse/workspaces/kustopools/privateendpointconnections/delete
microsoft.syn*ons/read;1;microsoft/synapse/operations/read;microsoft/syntex/operations/read
microsoft.syn*/write;1;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/write;microsoft/syntex/locations/operationstatuses/write
microsoft.syn*es/read;1;microsoft/synapse/locations/operationstatuses/read;microsoft/syntex/locations/operationstatuses/read
microsoft.synaps*s/action;2;microsoft/synapse/privatelinkhubs/privateendpointconnectionproxies/updateprivateendpointproperties/action;microsoft/synapse/workspaces/checkdefaultstorageaccountstatus/action
microsoft.syn*s/read;1;microsoft/synapse/skus/read;microsoft/syntex/locations/operationstatuses/read
microsoft.synapse/*;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/skus/read
microsoft.synaps*/action;2;microsoft/synapse/locations/kustopoolchecknameavailability/action;microsoft/synapse/checknameavailability/action
microsoft.syn*/delete;1;microsoft/synapse/privatelinkhubs/delete;microsoft/syntex/accounts/delete
microsoft.synapse/workspaces/*/diagnosticsettings/read;3;microsoft/synapse/workspaces/bigdatapools/providers/microsoft/insights/diagnosticsettings/read;microsoft/synapse/workspaces/kustopools/providers/microsoft/insights/diagnosticsettings/read
microsoft.synapse/workspaces*agnosticsettings/write;3;microsoft/synapse/workspaces/bigdatapools/providers/microsoft/insights/diagnosticsettings/write;microsoft/synapse/workspaces/kustopools/providers/microsoft/insights/diagnosticsettings/write
microsoft.syn*ons/read;1;microsoft/synapse/operations/read;microsoft/syntex/operations/read
microsoft.synapse*s/read;2;microsoft/synapse/skus/read;microsoft/synapse/locations/kustopooloperationresults/read
