wildcard;diameter;left_pair;right_pair
microsoft.usagebilling/accounts/*xports/write;3;microsoft/usagebilling/accounts/dataexports/write;microsoft/usagebilling/accounts/metricexports/write
microsoft.usagebilling/accounts*s/delete;3;microsoft/usagebilling/accounts/dataexports/delete;microsoft/usagebilling/accounts/inputs/delete
microsoft.usagebilling/*ts/read;2;microsoft/usagebilling/accounts/read;microsoft/usagebilling/locations/operationresults/read
microsoft.usagebilling/accounts/*puts/write;3;microsoft/usagebilling/accounts/inputs/write;microsoft/usagebilling/accounts/pav2outputs/write
microsoft.usagebilling/accounts/p*/delete;3;microsoft/usagebilling/accounts/pav2outputs/delete;microsoft/usagebilling/accounts/pipelines/delete
microsoft.usagebilling/*/read;2;microsoft/usagebilling/accounts/read;microsoft/usagebilling/locations/asyncoperationstatus/read
microsoft.usagebill*s/write;3;microsoft/usagebilling/accounts/write;microsoft/usagebilling/accounts/dataexports/write
microsoft.usagebilling/*;2;microsoft/usagebilling/accounts/delete;microsoft/usagebilling/locations/asyncoperationstatus/read
microsoft.usagebilling/accounts/pipelines/outputselectors/read;;microsoft.usagebilling/accounts/pipelines/outputselectors/read;microsoft.usagebilling/accounts/pipelines/outputselectors/read
microsoft.usagebill*/write;3;microsoft/usagebilling/accounts/write;microsoft/usagebilling/accounts/dataexports/write
microsoft.usagebilling/*es/delete;3;microsoft/usagebilling/accounts/pipelines/delete;microsoft/usagebilling/accounts/validationworkspaces/delete
microsoft.usagebil*/read;2;microsoft/usagebilling/accounts/read;microsoft/usagebilling/locations/asyncoperationstatus/read
microsoft.usagebilling/account*/write;3;microsoft/usagebilling/accounts/write;microsoft/usagebilling/accounts/dataexports/write
microsoft.usagebilling/accounts/*s/delete;3;microsoft/usagebilling/accounts/dataexports/delete;microsoft/usagebilling/accounts/inputs/delete
microsoft.usagebilli*/read;2;microsoft/usagebilling/accounts/read;microsoft/usagebilling/locations/asyncoperationstatus/read
microsoft.usagebilling/accounts*/write;3;microsoft/usagebilling/accounts/write;microsoft/usagebilling/accounts/dataexports/write
microsoft.usagebilli*s/read;2;microsoft/usagebilling/accounts/read;microsoft/usagebilling/locations/asyncoperationstatus/read
microsoft.usagebilling/*/read;2;microsoft/usagebilling/accounts/read;microsoft/usagebilling/locations/asyncoperationstatus/read
microsoft.usagebilling*ons/read;2;microsoft/usagebilling/operations/read;microsoft/usagebilling/providerpermissions/read
microsoft.usageb*s/read;2;microsoft/usagebilling/accounts/read;microsoft/usagebilling/locations/asyncoperationstatus/read
microsoft.usagebilling/*ter/action;2;microsoft/usagebilling/register/action;microsoft/usagebilling/unregister/action
microsoft.usagebilling/*ter/action;2;microsoft/usagebilling/register/action;microsoft/usagebilling/unregister/action
microsoft.videoindexer/*/action;2;microsoft/videoindexer/accounts/privateendpointconnectionsapproval/action;microsoft/videoindexer/checknameavailability/action
microsoft.videoindexer/accoun*s/delete;3;microsoft/videoindexer/accounts/delete;microsoft/videoindexer/accounts/privateendpointconnections/delete
microsoft.videoindexer/accounts/generate*esstoken/action;3;microsoft/videoindexer/accounts/generateaccesstoken/action;microsoft/videoindexer/accounts/generateextensionaccesstoken/action
microsoft.videoindexer/accounts/generateextensi*en/action;3;microsoft/videoindexer/accounts/generateextensionaccesstoken/action;microsoft/videoindexer/accounts/generateextensionrestrictedvieweraccesstoken/action
microsoft.videoind*/action;2;microsoft/videoindexer/accounts/privateendpointconnectionsapproval/action;microsoft/videoindexer/checknameavailability/action
microsoft.videoindexer/*/action;2;microsoft/videoindexer/accounts/privateendpointconnectionsapproval/action;microsoft/videoindexer/checknameavailability/action
microsoft.videoindexer/accoun*s/delete;3;microsoft/videoindexer/accounts/delete;microsoft/videoindexer/accounts/privateendpointconnections/delete
microsoft.videoindex*ons/read;2;microsoft/videoindexer/accounts/privateendpointconnections/read;microsoft/videoindexer/operations/read
microsoft.videoindexer/accounts/privateendpointconnections/write;;microsoft.videoindexer/accounts/privateendpointconnections/write;microsoft.videoindexer/accounts/privateendpointconnections/write
microsoft.videoindexer*/read;2;microsoft/videoindexer/accounts/privateendpointconnections/read;microsoft/videoindexer/locations/classicaccounts/read
microsoft.videoindexe*s/read;2;microsoft/videoindexer/accounts/privateendpointconnections/read;microsoft/videoindexer/locations/classicaccounts/read
microsoft.videoindexer/*s/write;2;microsoft/videoindexer/accounts/privateendpointconnections/write;microsoft/videoindexer/locations/operationstatuses/write
microsoft.videoindexer/checknameavailability/action;;microsoft.videoindexer/checknameavailability/action;microsoft.videoindexer/checknameavailability/action
microsoft.videoindexer/*;2;microsoft/videoindexer/accounts/privateendpointconnectionsapproval/action;microsoft/videoindexer/checknameavailability/action
microsoft.videoindexer/locations/operationstatuses/read;;microsoft.videoindexer/locations/operationstatuses/read;microsoft.videoindexer/locations/operationstatuses/read
microsoft.videoindexer/locations/operationstatuses/write;;microsoft.videoindexer/locations/operationstatuses/write;microsoft.videoindexer/locations/operationstatuses/write
microsoft.video*/read;2;microsoft/videoindexer/accounts/privateendpointconnections/read;microsoft/videoindexer/locations/classicaccounts/read
microsoft.videoindexer*s/read;2;microsoft/videoindexer/accounts/privateendpointconnections/read;microsoft/videoindexer/locations/classicaccounts/read
microsoft.videoindexer*ister/action;2;microsoft/videoindexer/register/action;microsoft/videoindexer/unregister/action
microsoft.videoindexer/*ter/action;2;microsoft/videoindexer/register/action;microsoft/videoindexer/unregister/action
microsoft.virtualmachineimages*/action;2;microsoft/virtualmachineimages/imagetemplates/cancel/action;microsoft/virtualmachineimages/register/action
microsoft.virtualmachineimages/imaget*s/delete;3;microsoft/virtualmachineimages/imagetemplates/delete;microsoft/virtualmachineimages/imagetemplates/triggers/delete
microsoft.virtualmachineimages/*;2;microsoft/virtualmachineimages/imagetemplates/cancel/action;microsoft/virtualmachineimages/locations/operations/read
microsoft.virtualmachineimages/*;2;microsoft/virtualmachineimages/imagetemplates/cancel/action;microsoft/virtualmachineimages/locations/operations/read
microsoft.virtualmachineimages/imagetemplates/runoutputs/read;;microsoft.virtualmachineimages/imagetemplates/runoutputs/read;microsoft.virtualmachineimages/imagetemplates/runoutputs/read
microsoft.virtualmachineimages/imagetemplates*/delete;3;microsoft/virtualmachineimages/imagetemplates/delete;microsoft/virtualmachineimages/imagetemplates/triggers/delete
microsoft.virtualmachineimag*s/read;2;microsoft/virtualmachineimages/imagetemplates/read;microsoft/virtualmachineimages/locations/operations/read
microsoft.virtualmachineimages/ima*s/write;3;microsoft/virtualmachineimages/imagetemplates/triggers/write;microsoft/virtualmachineimages/imagetemplates/write
microsoft.virtualmachineimage*/write;3;microsoft/virtualmachineimages/imagetemplates/triggers/write;microsoft/virtualmachineimages/imagetemplates/write
microsoft.virtualma*ions/read;2;microsoft/virtualmachineimages/locations/operations/read;microsoft/virtualmachineimages/operations/read
microsoft.virtualmachineimage*/read;2;microsoft/virtualmachineimages/imagetemplates/read;microsoft/virtualmachineimages/locations/operations/read
microsoft.virtualmachineimages*gister/action;2;microsoft/virtualmachineimages/register/action;microsoft/virtualmachineimages/unregister/action
microsoft.virtualmachineimages/*egister/action;2;microsoft/virtualmachineimages/register/action;microsoft/virtualmachineimages/unregister/action
microsoft.visualstudi*t/delete;2;microsoft/visualstudio/account/delete;microsoft/visualstudio/project/delete
microsoft.visualstudi*/read;2;microsoft/visualstudio/account/extension/read;microsoft/visualstudio/extension/read
microsoft.visualstudio/*ect/read;2;microsoft/visualstudio/account/project/read;microsoft/visualstudio/project/read
microsoft.visualstud*/write;2;microsoft/visualstudio/account/project/write;microsoft/visualstudio/extension/write
microsoft.visualstudio/*t/read;2;microsoft/visualstudio/account/project/read;microsoft/visualstudio/project/read
microsoft.visualstudi*t/write;2;microsoft/visualstudio/account/project/write;microsoft/visualstudio/project/write
microsoft.visualstudio/extension/delete;;microsoft.visualstudio/extension/delete;microsoft.visualstudio/extension/delete
microsoft.visualstudio/*on/read;2;microsoft/visualstudio/account/extension/read;microsoft/visualstudio/extension/read
microsoft.visualstudi*/write;2;microsoft/visualstudio/account/project/write;microsoft/visualstudio/extension/write
microsoft.visualstudio*/delete;2;microsoft/visualstudio/account/delete;microsoft/visualstudio/extension/delete
microsoft.visualstudio/*t/read;2;microsoft/visualstudio/account/project/read;microsoft/visualstudio/project/read
microsoft.visualstudio/*ject/write;2;microsoft/visualstudio/account/project/write;microsoft/visualstudio/project/write
microsoft.visualstudio/register/action;;microsoft.visualstudio/register/action;microsoft.visualstudio/register/action
microsoft.web/s*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/serverfarms/join/action
microsoft.web/*ionproxies/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/hostingenvironments/privateendpointconnectionproxies/delete
microsoft.web/sites/networksecurity*/read;3;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/sites/networksecurityperimeterconfigurations/read
microsoft.web/s*ionproxies/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/staticsites/privateendpointconnectionproxies/write
microsoft.web/sites/networksecurityperimeterconfigurations/action;;microsoft.web/sites/networksecurityperimeterconfigurations/action;microsoft.web/sites/networksecurityperimeterconfigurations/action
microsoft.web/sites/networksecurityperimeterconfigurations/read;;microsoft.web/sites/networksecurityperimeterconfigurations/read;microsoft.web/sites/networksecurityperimeterconfigurations/read
microsoft.web/c*s/delete;2;microsoft/web/certificates/delete;microsoft/web/connectiongateways/delete
microsoft.web/c*/read;2;microsoft/web/certificates/read;microsoft/web/connectiongateways/read
microsoft.web*s/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/certificates/write
microsoft.web*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/connectiongateways/associate/action
microsoft.web*s/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/connection*in/action;2;microsoft/web/connectiongateways/join/action;microsoft/web/connections/join/action
microsoft.web/co*s/action;2;microsoft/web/connectiongateways/liststatus/action;microsoft/web/containerapps/listsecrets/action
microsoft.web/conn*/move/action;2;microsoft/web/connectiongateways/move/action;microsoft/web/connections/move/action
microsoft.web/connec*/read;2;microsoft/web/connectiongateways/read;microsoft/web/connections/read
microsoft.web/connec*/write;2;microsoft/web/connectiongateways/write;microsoft/web/connections/write
microsoft.web/connectio*s/delete;2;microsoft/web/connectiongateways/delete;microsoft/web/connections/delete
microsoft.web/connection*n/action;2;microsoft/web/connectiongateways/join/action;microsoft/web/connections/join/action
microsoft.web/connec*move/action;2;microsoft/web/connectiongateways/move/action;microsoft/web/connections/move/action
microsoft.web/connectio*s/read;2;microsoft/web/connectiongateways/read;microsoft/web/connections/read
microsoft.web/connection*/write;2;microsoft/web/connectiongateways/write;microsoft/web/connections/write
microsoft.web/connections/providers/microsoft.insights/metricdefinitions/read;;microsoft.web/connections/providers/microsoft.insights/metricdefinitions/read;microsoft.web/connections/providers/microsoft.insights/metricdefinitions/read
microsoft.web/co*/delete;2;microsoft/web/connectiongateways/delete;microsoft/web/connections/delete
microsoft.web/*listsecrets/action;2;microsoft/web/containerapps/listsecrets/action;microsoft/web/staticsites/listsecrets/action
microsoft.web*/operationresults/read;2;microsoft/web/containerapps/operationresults/read;microsoft/web/workerapps/operationresults/read
microsoft.web/con*/read;2;microsoft/web/connectiongateways/read;microsoft/web/connections/read
microsoft.web/con*e/action;2;microsoft/web/connectiongateways/associate/action;microsoft/web/connections/move/action
microsoft.web/*ate/action;2;microsoft/web/connectiongateways/associate/action;microsoft/web/containerapps/revisions/activate/action
microsoft.web/containerapps/revisions/deactivate/restart/action;;microsoft.web/containerapps/revisions/deactivate/restart/action;microsoft.web/containerapps/revisions/deactivate/restart/action
microsoft.web/c*/read;2;microsoft/web/certificates/read;microsoft/web/connectiongateways/read
microsoft.web*ntrols/delete;2;microsoft/web/containerapps/sourcecontrols/delete;microsoft/web/sites/slots/sourcecontrols/delete
microsoft.web/*controls/read;2;microsoft/web/containerapps/sourcecontrols/read;microsoft/web/sites/slots/sourcecontrols/read
microsoft.web/containerapps/sourcecontrols/write;;microsoft.web/containerapps/sourcecontrols/write;microsoft.web/containerapps/sourcecontrols/write
microsoft.web/c*/write;2;microsoft/web/certificates/write;microsoft/web/connectiongateways/write
microsoft.web/*s/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/c*n/action;2;microsoft/web/connectiongateways/join/action;microsoft/web/connections/join/action
microsoft.web/c*/action;2;microsoft/web/connectiongateways/associate/action;microsoft/web/connections/join/action
microsoft.web/custom*s/read;2;microsoft/web/customapis/read;microsoft/web/customhostnamesites/read
microsoft.web/*s/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/certificates/write
microsoft.web/customapis/extractapidefinitionfromwsdl/action;;microsoft.web/customapis/extractapidefinitionfromwsdl/action;microsoft.web/customapis/extractapidefinitionfromwsdl/action
microsoft.web/customapis/listwsdlinterfaces/action;;microsoft.web/customapis/listwsdlinterfaces/action;microsoft.web/customapis/listwsdlinterfaces/action
microsoft.web/customhostnamesites/read;;microsoft.web/customhostnamesites/read;microsoft.web/customhostnamesites/read
microsoft.web*etedsites/read;2;microsoft/web/deletedsites/read;microsoft/web/locations/deletedsites/read
microsoft.web/freetrialstaticwebapps/delete;;microsoft.web/freetrialstaticwebapps/delete;microsoft.web/freetrialstaticwebapps/delete
microsoft.web/freetrialstaticwebapps/read;;microsoft.web/freetrialstaticwebapps/read;microsoft.web/freetrialstaticwebapps/read
microsoft.web/*rade/action;2;microsoft/web/freetrialstaticwebapps/upgrade/action;microsoft/web/hostingenvironments/upgrade/action
microsoft.web/freetrialstaticwebapps/write;;microsoft.web/freetrialstaticwebapps/write;microsoft.web/freetrialstaticwebapps/write
microsoft.web/georegions/read;;microsoft.web/georegions/read;microsoft.web/georegions/read
microsoft.web*ments/delete;2;microsoft/web/hostingenvironments/delete;microsoft/web/kubeenvironments/delete
microsoft.web*in/action;2;microsoft/web/connectiongateways/join/action;microsoft/web/connections/join/action
microsoft.web/*pointconnectionsapproval/action;2;microsoft/web/hostingenvironments/privateendpointconnectionsapproval/action;microsoft/web/sites/privateendpointconnectionsapproval/action
microsoft.web/*onments/read;2;microsoft/web/hostingenvironments/read;microsoft/web/kubeenvironments/read
microsoft.web/*/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/certificates/write
microsoft.web*g/read;2;microsoft/web/hostingenvironments/configurations/networking/read;microsoft/web/sites/config/read
microsoft.web/hostingenvi*/write;3;microsoft/web/hostingenvironments/write;microsoft/web/hostingenvironments/configurations/networking/write
microsoft.web*/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/*lters/read;2;microsoft/web/hostingenvironments/eventgridfilters/read;microsoft/web/serverfarms/eventgridfilters/read
microsoft.web*entgridfilters/write;2;microsoft/web/hostingenvironments/eventgridfilters/write;microsoft/web/serverfarms/eventgridfilters/write
microsoft.web/hostingenvironment*ools/read;3;microsoft/web/hostingenvironments/multirolepools/read;microsoft/web/hostingenvironments/workerpools/read
microsoft.web/*ols/write;2;microsoft/web/containerapps/sourcecontrols/write;microsoft/web/hostingenvironments/multirolepools/write
microsoft.web/hostingenvironme*sights/metricdefinitions/read;3;microsoft/web/hostingenvironments/multirolepools/providers/microsoft/insights/metricdefinitions/read;microsoft/web/hostingenvironments/providers/microsoft/insights/metricdefinitions/read
microsoft.web/hostingenvironments/privateendpoin*/delete;3;microsoft/web/hostingenvironments/privateendpointconnectionproxies/delete;microsoft/web/hostingenvironments/privateendpointconnections/delete
microsoft.web/hostingenvironments/private*es/read;3;microsoft/web/hostingenvironments/privateendpointconnectionproxies/read;microsoft/web/hostingenvironments/privatelinkresources/read
microsoft.web/hostingenvironments/privateendpo*/write;3;microsoft/web/hostingenvironments/privateendpointconnectionproxies/write;microsoft/web/hostingenvironments/privateendpointconnections/write
microsoft.web/hostingenvironments/privateen*ns/read;3;microsoft/web/hostingenvironments/privateendpointconnectionproxies/operations/read;microsoft/web/hostingenvironments/privateendpointconnections/read
microsoft.web/hostingenvironments/privateendpointconnectionproxies/validate/action;;microsoft.web/hostingenvironments/privateendpointconnectionproxies/validate/action;microsoft.web/hostingenvironments/privateendpointconnectionproxies/validate/action
microsoft.web*s/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/*pointconnections/read;2;microsoft/web/hostingenvironments/privateendpointconnections/read;microsoft/web/sites/privateendpointconnections/read
microsoft.web/hostingenvironments/privateendpointconnection*/write;3;microsoft/web/hostingenvironments/privateendpointconnectionproxies/write;microsoft/web/hostingenvironments/privateendpointconnections/write
microsoft.web/hostingenvironments/pr*s/read;3;microsoft/web/hostingenvironments/privateendpointconnectionproxies/read;microsoft/web/hostingenvironments/privateendpointconnections/read
microsoft.web/hostingenvironmen*/metricdefinitions/read;3;microsoft/web/hostingenvironments/multirolepools/providers/microsoft/insights/metricdefinitions/read;microsoft/web/hostingenvironments/providers/microsoft/insights/metricdefinitions/read
microsoft.web*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/connectiongateways/associate/action
microsoft.web/hostingenvironments/testupgradeavailablenotification/action;;microsoft.web/hostingenvironments/testupgradeavailablenotification/action;microsoft.web/hostingenvironments/testupgradeavailablenotification/action
microsoft.web/*de/action;2;microsoft/web/freetrialstaticwebapps/upgrade/action;microsoft/web/hostingenvironments/upgrade/action
microsoft.web/*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/certificates/read
microsoft.web/hostingenvironme*ols/write;3;microsoft/web/hostingenvironments/multirolepools/write;microsoft/web/hostingenvironments/workerpools/write
microsoft.web/*ers/microsoft.insights/metricdefinitions/read;2;microsoft/web/connections/providers/microsoft/insights/metricdefinitions/read;microsoft/web/hostingenvironments/multirolepools/providers/microsoft/insights/metricdefinitions/read
microsoft.web/*ironments/delete;2;microsoft/web/hostingenvironments/delete;microsoft/web/kubeenvironments/delete
microsoft.web/*/join/action;2;microsoft/web/connectiongateways/join/action;microsoft/web/connections/join/action
microsoft.web/*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/certificates/read
microsoft.web/*environments/read;2;microsoft/web/hostingenvironments/read;microsoft/web/kubeenvironments/read
microsoft.web/*environments/write;2;microsoft/web/hostingenvironments/write;microsoft/web/kubeenvironments/write
microsoft.web/listsitesassignedtohostname/read;;microsoft.web/listsitesassignedtohostname/read;microsoft.web/listsitesassignedtohostname/read
microsoft.web*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/connectiongateways/associate/action
microsoft.web/*sites/read;2;microsoft/web/customhostnamesites/read;microsoft/web/deletedsites/read
microsoft.web/*in/action;2;microsoft/web/connectiongateways/join/action;microsoft/web/connections/join/action
microsoft.web/*e/action;2;microsoft/web/connectiongateways/associate/action;microsoft/web/connections/move/action
microsoft.web/*e/action;2;microsoft/web/connectiongateways/associate/action;microsoft/web/connections/move/action
microsoft.web*endations/read;2;microsoft/web/recommendations/read;microsoft/web/serverfarms/recommendations/read
microsoft.web*/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/connectiongateways/associate/action
microsoft.web*/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/certificates/read
microsoft.web/*;2;microsoft/web/sites/joinperimeter/action;microsoft/web/certificates/delete
microsoft.web/*s/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/certificates/delete
microsoft.web/s*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web*/eventgridfilters/write;2;microsoft/web/hostingenvironments/eventgridfilters/write;microsoft/web/serverfarms/eventgridfilters/write
microsoft.web/*efinitions/read;2;microsoft/web/connections/providers/microsoft/insights/metricdefinitions/read;microsoft/web/hostingenvironments/multirolepools/providers/microsoft/insights/metricdefinitions/read
microsoft.web/s*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web/s*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/serverfarms/join/action
microsoft.web/s*/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/serverfarms/delete
microsoft.web*privateendpointconnectionsapproval/action;2;microsoft/web/hostingenvironments/privateendpointconnectionsapproval/action;microsoft/web/sites/privateendpointconnectionsapproval/action
microsoft.web/s*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web/s*tes/write;2;microsoft/web/sites/write;microsoft/web/staticsites/write
microsoft.web/sites/*g/action;3;microsoft/web/sites/applyslotconfig/action;microsoft/web/sites/resetslotconfig/action
microsoft.web/s*p/action;2;microsoft/web/sites/backup/action;microsoft/web/staticsites/validatecustomdomainownership/action
microsoft.web/*ps/read;2;microsoft/web/containerapps/read;microsoft/web/freetrialstaticwebapps/read
microsoft.web/s*/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web/sites/*redentialspolicies/write;3;microsoft/web/sites/basicpublishingcredentialspolicies/write;microsoft/web/sites/slots/basicpublishingcredentialspolicies/write
microsoft.web/*/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/certificates/read
microsoft.web/s*/config/write;2;microsoft/web/sites/config/write;microsoft/web/staticsites/builds/config/write
microsoft.web/s*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/serverfarms/join/action
microsoft.web/*dfilters/delete;2;microsoft/web/hostingenvironments/eventgridfilters/delete;microsoft/web/serverfarms/eventgridfilters/delete
microsoft.web/s*entgridfilters/read;2;microsoft/web/serverfarms/eventgridfilters/read;microsoft/web/sites/eventgridfilters/read
microsoft.web/s*eventgridfilters/write;2;microsoft/web/serverfarms/eventgridfilters/write;microsoft/web/sites/eventgridfilters/write
microsoft.web/s*/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web/sites/hostruntime/host/action;;microsoft.web/sites/hostruntime/host/action;microsoft.web/sites/hostruntime/host/action
microsoft.web*ectionproxies/delete;2;microsoft/web/hostingenvironments/privateendpointconnectionproxies/delete;microsoft/web/sites/privateendpointconnectionproxies/delete
microsoft.web/s*ivateendpointconnectionproxies/read;2;microsoft/web/sites/privateendpointconnectionproxies/read;microsoft/web/staticsites/privateendpointconnectionproxies/read
microsoft.web/s*ectionproxies/write;2;microsoft/web/sites/privateendpointconnectionproxies/write;microsoft/web/staticsites/privateendpointconnectionproxies/write
microsoft.web/*onproxies/operations/read;2;microsoft/web/hostingenvironments/privateendpointconnectionproxies/operations/read;microsoft/web/sites/privateendpointconnectionproxies/operations/read
microsoft.web/s*tionproxies/validate/action;2;microsoft/web/sites/privateendpointconnectionproxies/validate/action;microsoft/web/staticsites/privateendpointconnectionproxies/validate/action
microsoft.web*sites/privateendpointconnections/delete;2;microsoft/web/sites/privateendpointconnections/delete;microsoft/web/staticsites/privateendpointconnections/delete
microsoft.web/s*/privateendpointconnections/read;2;microsoft/web/sites/privateendpointconnections/read;microsoft/web/staticsites/privateendpointconnections/read
microsoft.web/s*endpointconnections/write;2;microsoft/web/sites/privateendpointconnections/write;microsoft/web/staticsites/privateendpointconnections/write
microsoft.web/s*tes/privatelinkresources/read;2;microsoft/web/sites/privatelinkresources/read;microsoft/web/staticsites/privatelinkresources/read
microsoft.web/s*ghts/metricdefinitions/read;2;microsoft/web/serverfarms/providers/microsoft/insights/metricdefinitions/read;microsoft/web/sites/providers/microsoft/insights/metricdefinitions/read
microsoft.web/s*tes/publish/action;2;microsoft/web/sites/publish/action;microsoft/web/staticsites/publish/action
microsoft.web*l/action;2;microsoft/web/customapis/extractapidefinitionfromwsdl/action;microsoft/web/hostingenvironments/privateendpointconnectionsapproval/action
microsoft.web/s*ecommendations/read;2;microsoft/web/serverfarms/recommendations/read;microsoft/web/sites/recommendations/read
microsoft.web/sites/re*/action;3;microsoft/web/sites/resetslotconfig/action;microsoft/web/sites/restart/action
microsoft.web/s*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/serverfarms/join/action
microsoft.web/s*/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/serverfarms/delete
microsoft.web/s*/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web*/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/certificates/write
microsoft.web/sites*nfig/action;3;microsoft/web/sites/applyslotconfig/action;microsoft/web/sites/resetslotconfig/action
microsoft.web/*p/action;2;microsoft/web/sites/backup/action;microsoft/web/staticsites/validatecustomdomainownership/action
microsoft.web/s*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web/sit*sicpublishingcredentialspolicies/read;3;microsoft/web/sites/basicpublishingcredentialspolicies/read;microsoft/web/sites/slots/basicpublishingcredentialspolicies/read
microsoft.web/*ies/write;2;microsoft/web/sites/networksecurityperimeterassociationproxies/write;microsoft/web/hostingenvironments/privateendpointconnectionproxies/write
microsoft.web/s*/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web/s*onfig/write;2;microsoft/web/sites/config/write;microsoft/web/staticsites/builds/config/write
microsoft.web*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/connectiongateways/associate/action
microsoft.web/s*s/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web*/publish/action;2;microsoft/web/sites/publish/action;microsoft/web/staticsites/publish/action
microsoft.web*l/action;2;microsoft/web/customapis/extractapidefinitionfromwsdl/action;microsoft/web/hostingenvironments/privateendpointconnectionsapproval/action
microsoft.web/sites*lotconfig/action;3;microsoft/web/sites/applyslotconfig/action;microsoft/web/sites/resetslotconfig/action
microsoft.web/*start/action;2;microsoft/web/containerapps/revisions/deactivate/restart/action;microsoft/web/sites/restart/action
microsoft.web/*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/connectiongateways/associate/action
microsoft.web/*p/action;2;microsoft/web/sites/backup/action;microsoft/web/staticsites/validatecustomdomainownership/action
microsoft.web*cecontrols/delete;2;microsoft/web/containerapps/sourcecontrols/delete;microsoft/web/sites/slots/sourcecontrols/delete
microsoft.web/*urcecontrols/read;2;microsoft/web/containerapps/sourcecontrols/read;microsoft/web/sites/slots/sourcecontrols/read
microsoft.web/*rols/write;2;microsoft/web/containerapps/sourcecontrols/write;microsoft/web/sites/slots/sourcecontrols/write
microsoft.web*start/action;2;microsoft/web/containerapps/revisions/deactivate/restart/action;microsoft/web/sites/restart/action
microsoft.web*ion/action;2;microsoft/web/hostingenvironments/testupgradeavailablenotification/action;microsoft/web/sites/slots/startdevsession/action
microsoft.web/*;2;microsoft/web/sites/joinperimeter/action;microsoft/web/certificates/delete
microsoft.web/s*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/serverfarms/join/action
microsoft.web/*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/connectiongateways/associate/action
microsoft.web/s*s/delete;2;microsoft/web/sites/networksecurityperimeterassociationproxies/delete;microsoft/web/serverfarms/delete
microsoft.web/s*/read;2;microsoft/web/sites/networksecurityperimeterassociationproxies/read;microsoft/web/serverfarms/read
microsoft.web/*econtrols/write;2;microsoft/web/containerapps/sourcecontrols/write;microsoft/web/sites/slots/sourcecontrols/write
microsoft.web/s*/action;2;microsoft/web/sites/joinperimeter/action;microsoft/web/serverfarms/join/action
